name,type,size,parent_directory
temp_dir.py,file,7702,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils
unpacking.py,file,8821,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils
urls.py,file,1759,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils
virtualenv.py,file,3456,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils
wheel.py,file,4549,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils
_jaraco_text.py,file,3351,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils
_log.py,file,1015,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils
__init__.py,file,0,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils
__pycache__,directory,152398,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils
appdirs.cpython-312.pyc,file,2380,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
compat.cpython-312.pyc,file,2183,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
compatibility_tags.cpython-312.pyc,file,5531,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
datetime.cpython-312.pyc,file,654,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
deprecation.cpython-312.pyc,file,4156,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
direct_url_helpers.cpython-312.pyc,file,3523,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
egg_link.cpython-312.pyc,file,2898,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
encoding.cpython-312.pyc,file,2125,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
entrypoints.cpython-312.pyc,file,3963,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
filesystem.cpython-312.pyc,file,7425,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
filetypes.cpython-312.pyc,file,1134,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
glibc.cpython-312.pyc,file,2312,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
hashes.cpython-312.pyc,file,7524,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
inject_securetransport.cpython-312.pyc,file,1178,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
logging.cpython-312.pyc,file,13619,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
misc.cpython-312.pyc,file,32724,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
models.cpython-312.pyc,file,2682,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
packaging.cpython-312.pyc,file,2553,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
setuptools_build.cpython-312.pyc,file,4517,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
subprocess.cpython-312.pyc,file,8676,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
temp_dir.cpython-312.pyc,file,10281,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
unpacking.cpython-312.pyc,file,11076,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
urls.cpython-312.pyc,file,2370,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
virtualenv.cpython-312.pyc,file,4450,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
wheel.cpython-312.pyc,file,5957,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
_jaraco_text.cpython-312.pyc,file,4506,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
_log.cpython-312.pyc,file,1836,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
__init__.cpython-312.pyc,file,165,C:\Python\678\venv\Lib\site-packages\pip\_internal\utils\__pycache__
vcs,directory,135704,C:\Python\678\venv\Lib\site-packages\pip\_internal
bazaar.py,file,3519,C:\Python\678\venv\Lib\site-packages\pip\_internal\vcs
git.py,file,18116,C:\Python\678\venv\Lib\site-packages\pip\_internal\vcs
mercurial.py,file,5244,C:\Python\678\venv\Lib\site-packages\pip\_internal\vcs
subversion.py,file,11729,C:\Python\678\venv\Lib\site-packages\pip\_internal\vcs
versioncontrol.py,file,22811,C:\Python\678\venv\Lib\site-packages\pip\_internal\vcs
__init__.py,file,596,C:\Python\678\venv\Lib\site-packages\pip\_internal\vcs
__pycache__,directory,73689,C:\Python\678\venv\Lib\site-packages\pip\_internal\vcs
bazaar.cpython-312.pyc,file,4996,C:\Python\678\venv\Lib\site-packages\pip\_internal\vcs\__pycache__
git.cpython-312.pyc,file,19097,C:\Python\678\venv\Lib\site-packages\pip\_internal\vcs\__pycache__
mercurial.cpython-312.pyc,file,7572,C:\Python\678\venv\Lib\site-packages\pip\_internal\vcs\__pycache__
subversion.cpython-312.pyc,file,12451,C:\Python\678\venv\Lib\site-packages\pip\_internal\vcs\__pycache__
versioncontrol.cpython-312.pyc,file,29069,C:\Python\678\venv\Lib\site-packages\pip\_internal\vcs\__pycache__
__init__.cpython-312.pyc,file,504,C:\Python\678\venv\Lib\site-packages\pip\_internal\vcs\__pycache__
wheel_builder.py,file,11842,C:\Python\678\venv\Lib\site-packages\pip\_internal
__init__.py,file,573,C:\Python\678\venv\Lib\site-packages\pip\_internal
__pycache__,directory,107809,C:\Python\678\venv\Lib\site-packages\pip\_internal
build_env.cpython-312.pyc,file,14264,C:\Python\678\venv\Lib\site-packages\pip\_internal\__pycache__
cache.cpython-312.pyc,file,12660,C:\Python\678\venv\Lib\site-packages\pip\_internal\__pycache__
configuration.cpython-312.pyc,file,17372,C:\Python\678\venv\Lib\site-packages\pip\_internal\__pycache__
exceptions.cpython-312.pyc,file,33373,C:\Python\678\venv\Lib\site-packages\pip\_internal\__pycache__
main.cpython-312.pyc,file,643,C:\Python\678\venv\Lib\site-packages\pip\_internal\__pycache__
pyproject.cpython-312.pyc,file,4942,C:\Python\678\venv\Lib\site-packages\pip\_internal\__pycache__
self_outdated_check.cpython-312.pyc,file,10069,C:\Python\678\venv\Lib\site-packages\pip\_internal\__pycache__
wheel_builder.cpython-312.pyc,file,13666,C:\Python\678\venv\Lib\site-packages\pip\_internal\__pycache__
__init__.cpython-312.pyc,file,820,C:\Python\678\venv\Lib\site-packages\pip\_internal\__pycache__
_vendor,directory,11304397,C:\Python\678\venv\Lib\site-packages\pip
cachecontrol,directory,102875,C:\Python\678\venv\Lib\site-packages\pip\_vendor
adapter.py,file,5033,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol
cache.py,file,1535,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol
caches,directory,16352,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol
file_cache.py,file,5271,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches
redis_cache.py,file,1033,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches
__init__.py,file,242,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches
__pycache__,directory,9806,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches
file_cache.cpython-312.pyc,file,7269,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__pycache__
redis_cache.cpython-312.pyc,file,2191,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__pycache__
__init__.cpython-312.pyc,file,346,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__pycache__
compat.py,file,778,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol
controller.py,file,16416,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol
filewrapper.py,file,3946,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol
heuristics.py,file,4154,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol
serialize.py,file,7105,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol
wrapper.py,file,774,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol
_cmd.py,file,1379,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol
__init__.py,file,465,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol
__pycache__,directory,44938,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol
adapter.cpython-312.pyc,file,5027,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__
cache.cpython-312.pyc,file,3213,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__
compat.cpython-312.pyc,file,895,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__
controller.cpython-312.pyc,file,14612,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__
filewrapper.cpython-312.pyc,file,3922,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__
heuristics.cpython-312.pyc,file,6051,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__
serialize.cpython-312.pyc,file,7242,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__
wrapper.cpython-312.pyc,file,826,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__
_cmd.cpython-312.pyc,file,2401,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__
__init__.cpython-312.pyc,file,749,C:\Python\678\venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__
certifi,directory,287314,C:\Python\678\venv\Lib\site-packages\pip\_vendor
cacert.pem,file,278952,C:\Python\678\venv\Lib\site-packages\pip\_vendor\certifi
core.py,file,4279,C:\Python\678\venv\Lib\site-packages\pip\_vendor\certifi
__init__.py,file,94,C:\Python\678\venv\Lib\site-packages\pip\_vendor\certifi
__main__.py,file,255,C:\Python\678\venv\Lib\site-packages\pip\_vendor\certifi
__pycache__,directory,3734,C:\Python\678\venv\Lib\site-packages\pip\_vendor\certifi
core.cpython-312.pyc,file,2823,C:\Python\678\venv\Lib\site-packages\pip\_vendor\certifi\__pycache__
__init__.cpython-312.pyc,file,292,C:\Python\678\venv\Lib\site-packages\pip\_vendor\certifi\__pycache__
__main__.cpython-312.pyc,file,619,C:\Python\678\venv\Lib\site-packages\pip\_vendor\certifi\__pycache__
chardet,directory,2099759,C:\Python\678\venv\Lib\site-packages\pip\_vendor
big5freq.py,file,31274,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
big5prober.py,file,1763,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
chardistribution.py,file,10032,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
charsetgroupprober.py,file,3915,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
charsetprober.py,file,5420,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
cli,directory,7397,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
chardetect.py,file,3242,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\cli
__init__.py,file,0,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\cli
__pycache__,directory,4155,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\cli
chardetect.cpython-312.pyc,file,3986,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\cli\__pycache__
__init__.cpython-312.pyc,file,169,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\cli\__pycache__
codingstatemachine.py,file,3732,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
codingstatemachinedict.py,file,542,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
cp949prober.py,file,1860,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
enums.py,file,1683,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
escprober.py,file,4006,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
escsm.py,file,12176,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
eucjpprober.py,file,3934,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
euckrfreq.py,file,13566,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
euckrprober.py,file,1753,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
euctwfreq.py,file,36913,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
euctwprober.py,file,1753,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
gb2312freq.py,file,20735,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
gb2312prober.py,file,1759,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
hebrewprober.py,file,14537,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
jisfreq.py,file,25796,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
johabfreq.py,file,42498,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
johabprober.py,file,1752,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
jpcntx.py,file,27055,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
langbulgarianmodel.py,file,104562,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
langgreekmodel.py,file,98484,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
langhebrewmodel.py,file,98196,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
langhungarianmodel.py,file,101363,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
langrussianmodel.py,file,128035,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
langthaimodel.py,file,102774,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
langturkishmodel.py,file,95372,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
latin1prober.py,file,5380,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
macromanprober.py,file,6077,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
mbcharsetprober.py,file,3715,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
mbcsgroupprober.py,file,2131,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
mbcssm.py,file,30391,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
metadata,directory,23463,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
languages.py,file,13560,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\metadata
__init__.py,file,0,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\metadata
__pycache__,directory,9903,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\metadata
languages.cpython-312.pyc,file,9729,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\metadata\__pycache__
__init__.cpython-312.pyc,file,174,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\metadata\__pycache__
resultdict.py,file,402,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
sbcharsetprober.py,file,6400,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
sbcsgroupprober.py,file,4137,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
sjisprober.py,file,4007,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
universaldetector.py,file,14848,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
utf1632prober.py,file,8505,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
utf8prober.py,file,2812,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
version.py,file,244,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
__init__.py,file,4797,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
__pycache__,directory,977813,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet
big5freq.cpython-312.pyc,file,27173,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
big5prober.cpython-312.pyc,file,1361,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
chardistribution.cpython-312.pyc,file,9612,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
charsetgroupprober.cpython-312.pyc,file,4096,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
charsetprober.cpython-312.pyc,file,4992,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
codingstatemachine.cpython-312.pyc,file,3852,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
codingstatemachinedict.cpython-312.pyc,file,763,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
cp949prober.cpython-312.pyc,file,1370,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
enums.cpython-312.pyc,file,2970,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
escprober.cpython-312.pyc,file,4540,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
escsm.cpython-312.pyc,file,15284,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
eucjpprober.cpython-312.pyc,file,4348,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
euckrfreq.cpython-312.pyc,file,12056,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
euckrprober.cpython-312.pyc,file,1364,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
euctwfreq.cpython-312.pyc,file,27178,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
euctwprober.cpython-312.pyc,file,1364,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
gb2312freq.cpython-312.pyc,file,19100,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
gb2312prober.cpython-312.pyc,file,1377,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
hebrewprober.cpython-312.pyc,file,5784,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
jisfreq.cpython-312.pyc,file,22129,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
johabfreq.cpython-312.pyc,file,82977,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
johabprober.cpython-312.pyc,file,1368,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
jpcntx.cpython-312.pyc,file,39523,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
langbulgarianmodel.cpython-312.pyc,file,83096,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
langgreekmodel.cpython-312.pyc,file,76962,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
langhebrewmodel.cpython-312.pyc,file,77473,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
langhungarianmodel.cpython-312.pyc,file,83050,C:\Python\678\venv\Lib\site-packages\pip\_vendor\chardet\__pycache__
